bbl,bin,compltyear,unitsco,zoningdst1,latitude,longitude,lotarea,lotfront
1007237502,1089398,2011,168.0,R8,40.7480995332,-74.0005684341,9875,100.0000000
1005710001,1088879,2013,148.0,C6-1,40.735465611,-73.9935014074,30150,142.0000000
1007620060,1088826,2012,199.0,C6-4M,40.7558038848,-73.9928956349,17281,150.0000000
1007620060,1090696,2015,6.0,C6-4M,40.7554826115,-73.9928726798,17281,150.0000000
1018487505,1089535,2014,14.0,R7A,40.804456,-73.956196,3784,37.5000000
1001790068,1002018,2013,3.0,C6-2A,40.718911,-74.007175,2224,24.4400000
1000657502,1001102,2013,228.0,C5-5,40.7100203397,-74.0093761029,7488,67.0000000
1017257502,1088448,2012,13.0,R7-2,40.8080971264,-73.9417408686,3997,40.0000000
1021117501,1089725,2014,49.0,R7-2,40.8387082733,-73.9369686355,9900,119.3300000
1001950027,1089955,2014,33.0,C6-2A,40.71772993,-74.0019722062,6073,49.8300000
1010750029,1026966,2013,20.0,R8,40.7624249068,-73.9937770584,5021,50.1700000
1016450070,1089692,2014,87.0,R7-2,40.8002929733,-73.9420720679,9083,90.0000000
1011057501,1089709,2016,709.0,C4-7,40.7714635198,-73.9930130667,110457,0.0000000
1020697501,1089726,2014,124.0,R8A,40.8303794701,-73.9409565074,21685,154.3100000
1010090044,1023460,2013,227.0,C5-3,40.7645516133,-73.9784698813,6025,60.0000000
1017110111,1088465,2014,7.0,R7B,40.7964183222,-73.9338278951,1892,18.7500000
1010737501,1083785,2013,698.0,R10,40.7622571325,-73.9966411705,48729,259.7500000
1010737502,1088825,2013,297.0,R10,40.7619813601,-73.9959444174,28005,0.0000000
1010737503,1088816,2013,243.0,R10,40.7615306158,-73.9950184534,20084,100.0000000
1004480040,1090175,2013,1.0,R8B,40.7269294808,-73.9869777002,2271,25.0000000
1001497503,1089729,2015,18.0,C6-3A,40.71487,-74.007063,7424,49.0000000
1013187501,1089880,2016,67.0,C6-4,40.7516641394,-73.9720748373,7029,70.0000000
1010260012,1089437,2013,401.0,C6-7,40.764507139,-73.983001694,8033,80.0000000
1008177503,1089677,2015,55.0,C6-2M,40.737620856,-73.994606447,7744,75.0000000
1010210050,1024805,2014,230.0,C6-7T,40.7615604031,-73.984965591,6025,60.0000000
1016250046,1089773,2014,11.0,R7-2,40.7867239359,-73.9494032406,2523,25.0000000
1011690016,1088838,2013,181.0,C4-6A,40.7825045921,-73.9803191838,12575,103.2500000
1004110025,1088645,2016,8.0,C4-4A,40.7207241498,-73.9882355514,3266,37.3300000
1012927502,1088817,2015,144.0,C5-2.5,40.7615249213,-73.9718134338,34470,0.0000000
1000690030,1089243,2015,261.0,C5-5,40.7073661457,-74.0064213971,9914,119.2300000
1008577502,1016884,2013,46.0,C5-2,40.7442133266,-73.9872474372,5200,52.0000000
1017560026,1088830,2012,47.0,R7-2,40.8094249897,-73.9371778062,13522,102.0000000
1017807501,1054513,2013,173.0,R8,40.8090117,-73.9355495511,39201,0.0000000
1018467503,1089445,2014,69.0,C1-9,40.8012846724,-73.9591784115,3951,35.9200000
1010810101,1090088,2013,96.0,R8A,40.7668026087,-73.9924623024,12552,125.0000000
1010630011,1026757,2013,10.0,C6-2,40.7662957736,-73.989323927,2510,25.0000000
1011320035,1089447,2014,339.0,C4-7,40.7719553879,-73.9860816645,9646,110.0000000
1007757502,1088709,2013,204.0,C6-2A,40.7467992245,-73.9967823515,23881,215.5000000
1007977508,1089626,2014,50.0,C6-3A,40.7425937438,-73.9954666724,7724,78.2200000
1004807503,1007184,2015,11.0,C6-1,40.7212563195,-73.9958874128,4955,49.3300000
1004050045,1089794,2014,46.0,R8B,40.7279486476,-73.9801524248,5162,50.0000000
1018060021,1088670,2014,10.0,R7A,40.7965687275,-73.9324035512,1841,20.9200000
1004510048,1088696,2018,2.0,R8B,40.7288059806,-73.9858738062,1845,20.0000000
1008637501,1080794,2014,232.0,C5-2,40.746893822,-73.9823741955,8344,84.5000000
1004567501,1088698,2013,65.0,R8X,40.7241896332,-73.991234065,9860,96.0200000
1015087501,1089377,2013,31.0,R10A,40.7753258468,-73.9591487123,10216,0.0000000
1008060013,1090129,2013,273.0,M1-6,40.7481979594,-73.9912096072,9974,101.0000000
1012997501,1036183,2013,302.0,C5-3,40.75308,-73.974554,7532,100.4200000
1007600051,1089779,2014,292.0,C6-4M,40.7542585617,-73.9930895708,9973,101.0000000
1005970005,1089705,2014,122.0,M1-6,40.72639,-74.008731,5000,50.0000000
1003720031,1089954,2014,33.0,R8B,40.7207426497,-73.9789020683,5746,48.6700000
1009947503,1022578,2014,282.0,C6-7,40.755183355,-73.9856549222,7173,74.5000000
1007017502,1089862,2014,390.0,C6-4,40.7519989102,-74.0015458601,41228,235.0000000
1017800075,1088821,2014,140.0,R8,40.8086483691,-73.9352084796,21721,243.1700000
1002287504,1090164,2016,18.0,M1-5A,40.7219755349,-74.0037647281,11149,66.0000000
1013980050,1090730,2019,1.0,C1-8X,40.7650082637,-73.9656725669,2008,20.0000000
1017230031,1089797,2016,29.0,C4-4A,40.8072180213,-73.9425758084,25735,125.0000000
1005270089,1089442,2014,1.0,R6,40.7296071486,-74.0032015936,1307,18.6700000
1003947507,1089953,2016,40.0,R7A,40.7278141976,-73.9789214943,8467,103.2500000
1021300057,1090339,2018,8.0,R7-2,40.8434913382,-73.9354209566,1875,18.7500000
1020510118,1089933,2014,2.0,R7-2,40.8228742905,-73.9440079756,1168,17.1700000
1021230067,1062967,2015,44.0,R7-2,40.839039,-73.937926,5842,58.4200000
1002740024,1089446,2014,44.0,C8-4,40.7122248036,-73.9926928524,2607,26.0700000
1014930044,1090552,2015,1.0,R8B,40.7777261237,-73.9598960852,3200,32.0000000
1015387501,1090174,2016,231.0,C4-6,40.782707654,-73.9504129591,32025,159.0000000
1005300013,1008476,2016,8.0,M1-5B,40.7271660522,-73.993986886,3035,101.0000000
1017230153,1089944,2015,8.0,R6A,40.807575597,-73.9434406115,1998,20.0000000
1003087501,1089620,2017,8.0,C6-2,40.7163155631,-73.9915533768,2217,22.4200000
1012710050,1090261,2017,86.0,C5-P,40.7626119274,-73.9758244547,7230,72.0000000
1017530115,1089854,2016,2.0,R7-2,40.8078774427,-73.9393380564,1260,18.0000000
1004277507,1090397,2017,378.0,C6-1,40.7230458454,-73.9920245952,22705,95.2000000
1000690001,1088815,2020,240.0,C5-5,40.7072237081,-74.0063195135,6281,118.3000000
1007917502,1014563,2020,15.0,R8A,40.7390100192,-73.9971397352,7744,0.0000000
1019540038,1089940,2013,30.0,R8A,40.8122118169,-73.9504972359,4455,75.5000000
1018310023,1088835,2014,29.0,R7A,40.8030652391,-73.9537763922,5046,50.0000000
1007730044,1090490,2018,49.0,C6-3X,40.7446088512,-73.9955914599,4721,59.0100000
1003907503,1004721,2014,6.0,R7A,40.7243531118,-73.9791231006,1950,0.0000000
1002147505,1090585,2018,4.0,C6-2A,40.7209851324,-74.0097178987,2489,25.0000000
1021230086,1089931,2015,54.0,C4-4,40.840033,-73.937932,4750,50.0000000
1019530062,1090564,2020,8.0,R7-2,40.8124297806,-73.9530100068,1875,25.0000000
1021260053,1088872,2015,8.0,R7-2,40.8409576707,-73.937206973,2040,25.0000000
1014367504,1090528,2017,30.0,C2-8,40.7618757222,-73.9630554038,3788,50.5000000
1017560047,1090503,2019,12.0,R7-2,40.8097231487,-73.937011131,2698,27.0000000
1006957508,1089697,2014,14.0,C6-2A,40.748479662,-74.0045718938,7406,75.0000000
1005567502,1088780,2014,85.0,C6-1,40.7318753491,-73.988585587,12900,129.0000000
1012687503,1089376,2014,173.0,C5-2.5,40.7608177037,-73.9773457671,17572,175.0000000
1022380033,1089788,2014,28.0,R7-2,40.8669129652,-73.9243223831,7500,50.0000000
1016527501,1088906,2015,89.0,R7-2,40.7892681328,-73.9443327165,29807,193.5200000
1021117502,1090724,2018,39.0,R7-2,40.8384390508,-73.9367392167,6598,119.3400000
1001907509,1002169,2015,18.0,R8A,40.7200748707,-74.0064539451,11206,175.3300000
1011717509,1089742,2015,273.0,R10,40.7740080691,-73.9913051539,44767,196.4900000
1005940115,1088827,2016,325.0,C6-2A,40.724459959,-74.0082704652,12937,99.3000000
1003720041,1088845,2014,135.0,R8A,40.7203578891,-73.9788540724,13646,118.2400000
1008400016,1090630,2014,180.0,M1-6,40.752064378,-73.984675747,6024,61.0000000
1010080060,1090399,2016,67.0,C6-6,40.7644558343,-73.9801366186,2117,25.0000000
1016007503,1089780,2014,194.0,C4-5X,40.8014303573,-73.9476300455,37303,150.0000000
1008577503,1089699,2014,350.0,C5-3,40.7432496566,-73.9845702279,19275,151.2500000
1007000027,1090201,2017,372.0,C6-3,40.7513344742,-74.0024952685,39490,125.0000000
1007017501,1089360,2014,139.0,C6-3,40.752330252,-74.0029376923,13990,0.0000000
1004697506,1089710,2014,83.0,C1-6A,40.7325721308,-73.9867957072,22922,157.5000000
1008370067,1090629,2015,162.0,M1-6,40.7502339483,-73.9854750698,6430,65.1100000
1020947503,1083034,2016,43.0,R8,40.8283161721,-73.9495170477,7425,98.7100000
1011580012,1030346,2015,236.0,R8,40.7760083942,-73.9839313809,20708,207.0800000
1014377501,1090106,2015,22.0,R8B,40.7620983917,-73.9615855678,6828,68.0000000
1004757512,1090251,2017,4.0,M1-5B,40.7226840862,-74.0022256324,2500,25.0000000
1006957509,1088873,2015,8.0,C6-3,40.7491571431,-74.0061910204,4937,50.0000000
1005300062,1090488,2015,11.0,M1-5B,40.7269459155,-73.994207402,6477,100.4900000
1019697501,1090600,2019,17.0,R7A,40.8150912286,-73.9533528933,5141,26.6700000
1016710001,1089704,2014,176.0,R7A,40.7860096344,-73.9448489382,30468,364.9200000
1020387501,1089911,2016,51.0,R7-2,40.827385,-73.937666,14995,150.0000000
1007020010,1089323,2018,392.0,C6-4,40.7533331596,-74.0027830378,79943,416.0000000
1008020061,1015052,2016,313.0,M1-6,40.7458739464,-73.9926802628,11850,120.0000000
1007757503,1089820,2015,49.0,R8A,40.7464711611,-73.9968233546,9504,98.7500000
1000760006,1090416,2018,120.0,C6-2A,40.7085174209,-74.0051538522,8537,128.9800000
1007600058,1090331,2017,250.0,C6-4M,40.754488,-73.993597,7406,75.0000000
1007790027,1090618,2017,95.0,M1-6D,40.748411,-73.993648,6897,69.8400000
1011687503,1090385,2016,25.0,C4-6A,40.7819166378,-73.9800620502,7650,75.0000000
1008417501,1090404,2017,279.0,C5-3,40.7524717757,-73.9830091397,12178,0.0000000
1008040032,1090387,2019,350.0,C6-4X,40.7464695832,-73.9909589019,6354,64.3400000
1010307501,1090184,2018,117.0,C5-1,40.7669626235,-73.9805622276,27604,75.0000000
1011050036,1090766,2017,65.0,C4-7,40.7710237189,-73.9916038179,25105,100.4200000
1005317505,1090586,2018,16.0,M1-5B,40.7280590912,-73.994219203,8997,54.5000000
1004250032,1090782,2020,8.0,C6-1,40.720727912,-73.992838929,2650,25.0000000
1008237507,1090231,2016,289.0,C6-4A,40.7409395497,-73.9911286138,24000,0.0000000
1019110001,1090567,2019,22.0,R8A,40.8097179164,-73.9474021764,3364,99.9200000
1007010016,1089836,2017,179.0,C6-4,40.7524735106,-74.0024991274,26169,265.0000000
1007590055,1090332,2017,227.0,C6-4M,40.7537483696,-73.9937378104,8145,83.3300000
1012277501,1090527,2018,19.0,R10A,40.7836339313,-73.9787226722,6743,66.0000000
1007630067,1013695,2016,612.0,C6-4,40.7566885471,-73.9930744429,9875,100.0000000
1004597503,1090232,2017,5.0,C6-1,40.7264227905,-73.9914035778,4937,51.1700000
1008197505,1015408,2017,43.0,C6-2A,40.739208222,-73.9947403887,9200,100.0000000
1004077504,1090264,2018,54.0,C1-6A,40.7295775299,-73.979110745,12906,125.0000000
1004077503,1090249,2017,106.0,C1-6A,40.7298362909,-73.9798462171,30781,296.0000000
1002487501,1089771,2018,815.0,C6-4,40.7104205347,-73.9914689988,94619,286.7300000
1002487501,1089772,2018,205.0,C6-4,40.7104906305,-73.9909397241,94619,286.7300000
1004437504,1006102,2017,6.0,R8B,40.7237894904,-73.9889513274,3325,25.0000000
1009200013,1082154,2017,372.0,R10,40.7487043535,-73.9745000962,22111,108.8100000
1004900030,1089763,2017,1.0,M1-5B,40.7248252014,-74.0039536865,1762,25.0000000
1004900029,1089764,2017,1.0,M1-5B,40.7248828355,-74.0039047922,1937,25.0000000
1004900028,1089765,2017,1.0,M1-5B,40.7249404724,-74.0038558945,2100,25.0000000
1004900027,1089766,2017,1.0,M1-5B,40.7249948024,-74.0038098604,2286,25.0000000
1010817501,1090143,2017,392.0,R9,40.7668424567,-73.991973433,38058,150.0000000
1018267503,1090258,2017,49.0,R8A,40.8008571411,-73.9574659594,13513,160.3200000
1021100011,1090725,2019,73.0,R7-2,40.8360257498,-73.9388444167,8438,75.0000000
1007297502,1089664,2017,844.0,C6-4,40.7522664478,-73.9988141665,58949,253.0000000
1010240052,1090495,2018,426.0,C6-5,40.7635612721,-73.9840652139,29125,225.0000000
1001780029,1088692,2020,3.0,C6-2A,40.7186938532,-74.0054285353,4611,32.8300000
1001780029,1088692,2020,5.0,C6-2A,40.7186938532,-74.0054285353,4611,32.8300000
1020840056,1090330,2017,34.0,R7-2,40.8310300537,-73.9461613824,9992,100.0000000
1013047502,1090524,2019,124.0,C6-4.5,40.7560317633,-73.9718462318,11892,100.0000000
1010550027,1090210,2017,7.0,R8,40.7607700252,-73.9917118988,2410,24.0000000
1017550025,1090502,2019,5.0,R7-2,40.8088508795,-73.9377236858,1824,18.2500000
1007107501,1090727,2017,225.0,C6-3,40.757683,-73.997971,14812,125.0000000
1008390033,1090635,2019,68.0,M1-6,40.7509998547,-73.9840654719,2469,25.0000000
1015517502,1089798,2017,84.0,C2-8,40.7787308516,-73.9483847208,7755,101.0000000
1011040031,1090190,2018,1028.0,C4-7,40.7704383417,-73.9926724615,85996,30.6700000
1015167503,1090866,2019,47.0,C1-9,40.78003,-73.953547,5081,39.7500000
1005787501,1090610,2019,54.0,M1-6,40.7246152224,-74.0065981132,5703,67.5000000
1012270049,1090207,2018,72.0,C4-6A,40.7841656098,-73.9792295009,10243,102.1700000
1000720007,1082759,2018,274.0,C5-3,40.7057383161,-74.0050709472,6700,132.2000000
1002237502,1090656,2018,46.0,C6-2A,40.7232528869,-74.011068618,25380,176.4700000
1008340069,1015855,2018,223.0,C6-4,40.74840445,-73.98713934,9000,99.4500000
1006957511,1090213,2020,13.0,C6-2A,40.7485798016,-74.0048103364,7406,75.0000000
1003467501,1089660,2017,211.0,R8,40.7164266398,-73.9867930604,45083,200.0000000
1006967503,1090212,2018,5.0,C6-3,40.748634,-74.003833,5520,78.9200000
1003477501,1089451,2017,100.0,R8,40.7170533032,-73.9857351966,20960,145.8300000
1004097502,1090581,2018,55.0,R7-1,40.718059,-73.989008,21996,0.0000000
1007647504,1090436,2018,21.0,C6-2A,40.7390179304,-74.0000603776,6000,50.0000000
1013737508,1089538,2017,352.0,C4-5,40.7557697733,-73.9549025506,21930,98.8000000
1008000049,1014986,2020,341.0,M1-6,40.7443017321,-73.9927443069,8527,85.0000000
1005707503,1009386,2019,51.0,C1-7,40.7343073275,-73.9928597471,19067,176.2500000
1007890069,1090450,2018,290.0,M1-6,40.7554014625,-73.9900908671,12097,122.5000000
1007620016,1090648,2019,81.0,C6-4M,40.7555279889,-73.9930472603,2475,25.0000000
1010727501,1090720,2019,123.0,R9,40.760894422,-73.9954787593,20000,100.0000000
1007080020,1089736,2019,250.0,R10,40.7565364128,-73.9990275493,22219,175.0000000
1011697503,1090726,2017,26.0,C4-6A,40.7823672253,-73.9799783538,7663,75.0000000
1020067502,1090558,2019,134.0,R7-2,40.8167304404,-73.9420820831,29988,199.8400000
1007600020,1090379,2018,89.0,C6-4M,40.7543152267,-73.9939259193,2468,25.0000000
1003540001,1090736,2019,93.0,C4-4A,40.720186,-73.987081,11163,225.3300000
1019150032,1090183,2020,79.0,R8A,40.8115046285,-73.9432549574,11453,127.2500000
1020677502,1090196,2019,39.0,R7A,40.8290434022,-73.9424589756,6941,76.6400000
1019630009,1090804,2020,80.0,R8,40.8091456868,-73.9581622851,7569,75.0000000
1005147506,1090569,2018,6.0,M1-5A,40.7259350062,-73.9993382838,7184,71.2500000
1003550054,1090485,2019,88.0,R7A,40.7214881072,-73.9851292514,10840,78.0000000
1009450023,1089769,2018,556.0,C5-2,40.7473688139,-73.9713349659,32364,197.5000000
1012350007,1090817,2018,38.0,R10A,40.7894799717,-73.9765931776,10070,100.0000000
1018087501,1089835,2018,179.0,R7X,40.7987177016,-73.9329728536,31157,0.0000000
1015787504,1051137,2019,29.0,R8B,40.7720088456,-73.9473826056,7569,51.1700000
1008787501,1018013,2018,141.0,C6-4A,40.7393516182,-73.9853732707,22202,0.0000000
1001747506,1090477,2019,112.0,C6-4A,40.7172796889,-74.0042180813,16155,89.5400000
1011147504,1090158,2019,172.0,C4-7,40.7702091436,-73.9826954923,22847,114.0300000
1017740033,1090826,2019,211.0,C4-4D,40.8041760737,-73.935838371,17993,199.8300000
1016890001,1052983,2020,12.0,R8A,40.7976611692,-73.9369218096,2025,25.0000000
1009017501,1090862,2019,66.0,C1-9A,40.737245,-73.983953,7513,100.1700000
1000907504,1090475,2020,110.0,C5-5,40.7113078952,-74.007401109,17855,148.9100000
1012287504,1089957,2019,29.0,C4-6A,40.7851585707,-73.9795259968,7900,76.4600000
1010730028,1090444,2019,54.0,R8,40.7613889486,-73.9946519293,25104,200.8300000
1006960038,1090571,2020,8.0,C6-3,40.7489713989,-74.0035961132,1463,39.5000000
1004597504,1006579,2020,5.0,R8B,40.7263765972,-73.9912190124,3847,0.0000000
1005560016,1090241,2019,286.0,C6-2A,40.7313882427,-73.989454722,13354,125.0000000
1003460175,1089891,2020,263.0,R8,40.7173344181,-73.9864523218,40690,200.9600000
1006900029,1091605,2020,97.0,C6-2,40.74515,-74.006788,0,0.0000000
1007600039,1085726,2019,320.0,M1-6,40.7538254295,-73.9926775093,7454,78.7500000
1002050008,1090225,2019,23.0,C6-2G,40.7175755499,-73.9979946149,5017,50.0000000
1015560052,1090662,2020,214.0,C2-8,40.7824805523,-73.9479905264,11250,25.0000000
1016357501,1090142,2020,387.0,R9,40.7936841529,-73.9464475262,51029,201.8300000
1019557503,1090354,2020,75.0,R8A,40.8125604922,-73.9497901492,9625,125.0000000
1019770010,1089829,2020,84.0,R8,40.8116363975,-73.9596631725,,
1003527501,1090554,2018,195.0,C6-1,40.7179202416,-73.9880422057,43206,170.6700000
1015407503,1090563,2018,104.0,R8,40.7841000354,-73.9497066124,18125,176.2100000
1018617501,1090341,2017,14.0,R8B,40.799900379,-73.962753808,5042,50.4600000
1007590061,1090378,2019,570.0,C6-4M,40.7539316007,-73.9942056903,12344,125.0000000
1010340044,1090067,2018,114.0,C6-2,40.7588602697,-73.9900655525,8435,59.0000000
1015550001,1090538,2019,22.0,C2-8,40.7816597543,-73.9485711606,2500,25.0000000
1016430005,1089702,2017,32.0,R7-2,40.798591912,-73.9431311096,6509,86.0000000
1015557502,1090539,2018,6.0,C2-8,40.7817193675,-73.9485275256,2500,25.0000000
1008690025,1017592,2020,95.0,C5-3,40.7508902974,-73.9800578607,2469,25.0000000
1004417504,1090211,2019,113.0,C1-6A,40.7302840473,-73.9812566444,25429,130.0000000
1008417503,1090451,2019,62.0,C6-4.5,40.7531662376,-73.9849396638,3940,39.3300000
1017747501,1087143,2020,177.0,C4-4D,40.8044016703,-73.936437767,53954,270.0000000
1008317502,1089969,2018,55.0,C6-4X,40.7469968833,-73.9893809903,7071,0.0000000
1004400026,1090881,2020,6.0,R8B,40.729861,-73.981786,2504,24.2500000
1004400029,1090882,2020,6.0,R8B,40.729765,-73.981556,2504,24.2500000
1003767501,1090645,2018,110.0,R8A,40.7228837354,-73.9769726429,13395,0.0000000
1007027503,1091590,2019,356.0,C6-4,40.7546271934,-74.002254573,50168,228.0000000
1017500028,1089917,2017,75.0,C4-4D,40.8056800536,-73.9396008752,10790,75.0000000
1007007502,1090446,2018,19.0,C6-3,40.752198516,-74.0038198624,7406,75.0000000
1008800009,1090533,2020,130.0,C6-2A,40.740742,-73.985039,5925,60.0000000
1009197502,1090414,2018,74.0,C1-9,40.7484303173,-73.9757416793,6000,60.0000000
1016317502,1089853,2019,72.0,R7-2,40.7912389813,-73.948639939,9127,133.8300000
1013327501,1090608,2019,68.0,C5-2,40.7612528752,-73.9663550913,6852,65.2600000
1011717512,1089741,2019,272.0,C4-7,40.7728269715,-73.992685726,50505,251.0000000
1019547502,1089291,2019,21.0,R7-2,40.813183,-73.952888,5912,112.5000000
1022380005,1064951,2020,22.0,R7-2,40.8671884063,-73.9248910084,5000,50.0000000
1008610059,1090760,2018,70.0,C5-2,40.7461162345,-73.9838095473,4934,49.3400000
1015587501,1090440,2019,48.0,R10A,40.7837726194,-73.946712821,5036,50.0000000
1008597504,1090386,2019,129.0,C5-2,40.7456275995,-73.9862030491,7308,73.0800000
1011717513,1089723,2019,645.0,C4-7,40.7733484283,-73.9915189527,92878,215.1000000
1004777502,1089738,2019,111.0,M1-6,40.7240340964,-74.0056307625,21487,171.4100000
1005707505,1090822,2018,5.0,C1-7,40.7345407616,-73.9926458954,3335,0.0000000
1011710157,1089374,2019,214.0,C4-7,40.7725161673,-73.9917660508,57638,201.2300000
1000890003,1001244,2018,298.0,C5-5,40.7105825985,-74.0080161701,6067,45.9200000
1005557501,1090229,2019,12.0,C6-2A,40.73102057,-73.990097864,4362,0.0000000
1007710061,1014089,2019,3.0,R8B,40.7438928506,-73.9977015326,2469,25.0000000
1003507503,1004245,2019,27.0,R8A,40.7213096481,-73.9842142036,5036,0.0000000
1007620067,1090150,2019,520.0,C6-4M,40.7560742302,-73.9934700641,12344,125.0000000
1013730035,1090299,2020,225.0,C4-5,40.755487,-73.956228,74511,596.4100000
1013730009,1088859,2020,341.0,R7-2,40.759018,-73.951187,29850,226.0000000
1005780071,1090671,2020,91.0,M1-6,40.7245988779,-74.0063108999,5715,63.5000000
1019230016,1090103,2020,104.0,R8A,40.8047325027,-73.9533973527,10742,100.0000000
1017280070,1053812,2020,12.0,R7-2,40.811249,-73.942478,2125,25.0000000
1008580054,1091575,2020,42.0,C5-2,40.744162,-73.98472,9463,95.8400000
1014137503,1089818,2016,15.0,C1-8X,40.7742978766,-73.9589601075,5184,0.0000000
1000530038,1090417,2017,192.0,C6-9,40.7082949757,-74.0137086472,4537,49.9200000
1008387502,1090374,2017,313.0,M1-6,40.751223459,-73.9859055904,10813,45.0000000
1016270042,1090703,2019,16.0,R7A,40.7878509198,-73.9481643565,2523,25.0000000
1009337501,1084666,2016,55.0,R8,40.739867775,-73.9774116661,4725,45.0000000
